id_cliente,data_venda,valor_premio,meses_ativo,flag_utilizacao,data_liberacao_credito,tipo_credito,delta_minutos,target_auditoria
10784,2025-10-26 14:00:00,150.0,2,0,2025-10-14 14:00:00,Crédito Pessoal,17280.0,Beta
10785,2025-08-07 16:11:00,200.0,4,0,2025-08-07 16:00:00,Consignado,11.0,Alfa
10786,2025-04-26 12:00:00,250.0,8,0,2025-04-08 12:00:00,Consignado,25920.0,Beta
10787,2025-08-25 09:54:00,200.0,4,0,2025-08-25 09:00:00,CDC,54.0,Alfa
10788,2025-11-05 15:58:00,200.0,1,0,2025-11-05 15:00:00,Crédito Pessoal,58.0,Alfa
10789,2025-06-22 09:19:00,200.0,6,0,2025-06-22 09:00:00,Consignado,19.0,Alfa
10790,2025-07-09 10:03:00,200.0,5,0,2025-07-09 10:00:00,Crédito Pessoal,3.0,Alfa
10791,2025-02-15 16:17:00,200.0,10,0,2025-02-15 16:00:00,Crédito Pessoal,17.0,Alfa
10792,2025-05-19 12:00:00,250.0,7,0,2025-05-10 12:00:00,Crédito Pessoal,12960.0,Beta
10793,2025-11-06 11:32:00,200.0,1,0,2025-11-06 11:00:00,CDC,32.0,Alfa
10794,2025-07-12 11:47:00,200.0,5,0,2025-07-12 11:00:00,Antecipação Saque Aniversário,47.0,Alfa
10795,2025-06-30 12:04:00,200.0,6,0,2025-06-30 12:00:00,Antecipação Saque Aniversário,4.0,Alfa
10796,2025-10-09 13:47:00,200.0,2,0,2025-10-09 13:00:00,Consignado,47.0,Alfa
10797,2025-06-25 11:00:00,150.0,6,0,2025-05-29 11:00:00,Crédito Pessoal,38880.0,Beta
10798,2025-11-03 11:00:00,150.0,1,0,2025-10-23 11:00:00,CDC,15840.0,Beta
10799,2025-06-13 09:09:00,200.0,6,0,2025-06-13 09:00:00,Crédito Pessoal,9.0,Alfa
10800,2025-07-06 15:38:00,200.0,5,0,2025-07-06 15:00:00,Crédito Pessoal,38.0,Alfa
10801,2025-08-20 11:58:00,200.0,4,0,2025-08-20 11:00:00,CDC,58.0,Alfa
10802,2025-11-19 10:00:00,150.0,1,0,2025-11-06 10:00:00,Antecipação Saque Aniversário,18720.0,Beta
10803,2025-02-24 15:10:00,200.0,10,0,2025-02-24 15:00:00,Crédito Pessoal,10.0,Alfa
10804,2025-06-01 14:09:00,200.0,7,0,2025-06-01 14:00:00,Crédito Pessoal,9.0,Alfa
10805,2025-03-10 16:20:00,200.0,9,0,2025-03-10 16:00:00,Antecipação Saque Aniversário,20.0,Alfa
10806,2025-10-16 10:24:00,200.0,2,0,2025-10-16 10:00:00,CDC,24.0,Alfa
10807,2025-02-05 15:59:00,200.0,10,0,2025-02-05 15:00:00,Consignado,59.0,Alfa
10808,2025-05-28 11:17:00,200.0,7,0,2025-05-28 11:00:00,Antecipação Saque Aniversário,17.0,Alfa
10809,2025-08-15 12:03:00,200.0,4,0,2025-08-15 12:00:00,Consignado,3.0,Alfa
10810,2025-12-17 14:00:00,250.0,1,0,2025-12-03 14:00:00,Consignado,20160.0,Beta
10811,2025-12-31 11:43:00,200.0,1,0,2025-12-31 11:00:00,Antecipação Saque Aniversário,43.0,Alfa
10812,2025-07-20 10:30:00,200.0,5,0,,,,Gama
10813,2025-03-14 09:28:00,200.0,9,0,2025-03-14 09:00:00,Consignado,28.0,Alfa
10814,2025-10-24 09:00:00,150.0,2,0,2025-10-23 09:00:00,Consignado,1440.0,Alfa
10815,2025-05-09 09:52:00,200.0,7,0,2025-05-09 09:00:00,CDC,52.0,Alfa
10816,2025-03-02 11:46:00,200.0,10,0,2025-03-02 11:00:00,Crédito Pessoal,46.0,Alfa
10817,2025-04-14 10:11:00,200.0,8,0,2025-04-14 10:00:00,Consignado,11.0,Alfa
10818,2025-01-25 15:52:00,200.0,11,0,2025-01-25 15:00:00,CDC,52.0,Alfa
10819,2025-10-18 11:02:00,200.0,2,0,2025-10-18 11:00:00,Crédito Pessoal,2.0,Alfa
10820,2025-08-17 12:25:00,200.0,4,0,2025-08-17 12:00:00,Antecipação Saque Aniversário,25.0,Alfa
10821,2025-07-14 11:00:00,150.0,5,0,2025-06-21 11:00:00,Antecipação Saque Aniversário,33120.0,Beta
10822,2025-04-12 10:16:00,200.0,8,0,2025-04-12 10:00:00,CDC,16.0,Alfa
10823,2025-02-10 11:00:00,150.0,10,0,2025-01-12 11:00:00,Antecipação Saque Aniversário,41760.0,Beta
10824,2025-04-11 12:54:00,200.0,8,0,2025-04-11 12:00:00,Consignado,54.0,Alfa
10825,2025-11-01 13:41:00,200.0,2,0,2025-11-01 13:00:00,Crédito Pessoal,41.0,Alfa
10826,2025-01-17 10:39:00,200.0,11,0,2025-01-17 10:00:00,Consignado,39.0,Alfa
10827,2025-02-26 15:27:00,200.0,10,0,2025-02-26 15:00:00,Consignado,27.0,Alfa
10828,2025-10-30 12:19:00,200.0,2,0,2025-10-30 12:00:00,Antecipação Saque Aniversário,19.0,Alfa
10829,2025-11-14 16:35:00,200.0,1,0,2025-11-14 16:00:00,Consignado,35.0,Alfa
10830,2025-08-04 11:30:00,200.0,4,0,2025-08-04 11:00:00,Antecipação Saque Aniversário,30.0,Alfa
10831,2025-09-21 15:58:00,200.0,3,0,,,,Gama
10832,2025-05-29 09:23:00,200.0,7,0,2025-05-29 09:00:00,Crédito Pessoal,23.0,Alfa
10833,2025-08-12 13:00:00,150.0,4,0,2025-08-03 13:00:00,Consignado,12960.0,Beta
10834,2025-07-17 16:52:00,200.0,5,0,2025-07-17 16:00:00,CDC,52.0,Alfa
10835,2025-01-25 10:18:00,200.0,11,0,,,,Gama
10836,2025-03-30 12:40:00,200.0,9,0,2025-03-30 12:00:00,Antecipação Saque Aniversário,40.0,Alfa
10837,2025-05-23 11:44:00,200.0,7,0,2025-05-23 11:00:00,Consignado,44.0,Alfa
10838,2025-12-31 10:36:00,200.0,1,1,2025-12-31 10:00:00,Antecipação Saque Aniversário,36.0,Alfa
10839,2025-02-20 16:00:00,250.0,10,0,2025-02-16 16:00:00,Antecipação Saque Aniversário,5760.0,Beta
10840,2025-09-23 16:11:00,200.0,3,0,2025-09-23 16:00:00,CDC,11.0,Alfa
10841,2025-07-18 09:44:00,200.0,5,0,2025-07-18 09:00:00,CDC,44.0,Alfa
10842,2025-11-03 13:00:00,250.0,1,0,2025-10-09 13:00:00,Consignado,36000.0,Beta
10843,2025-03-27 10:09:00,200.0,9,0,2025-03-27 10:00:00,CDC,9.0,Alfa
10844,2025-10-22 15:00:00,150.0,2,0,2025-09-27 15:00:00,Consignado,36000.0,Beta
10845,2025-04-27 15:01:00,200.0,8,0,2025-04-27 15:00:00,Crédito Pessoal,1.0,Alfa
10846,2025-05-17 11:05:00,200.0,7,0,2025-05-17 11:00:00,Consignado,5.0,Alfa
10847,2025-07-18 16:00:00,150.0,5,0,2025-06-25 16:00:00,Crédito Pessoal,33120.0,Beta
10848,2025-11-11 15:33:00,200.0,1,0,2025-11-11 15:00:00,Consignado,33.0,Alfa
10849,2025-03-23 15:26:00,200.0,9,0,2025-03-23 15:00:00,Antecipação Saque Aniversário,26.0,Alfa
10850,2025-05-09 09:00:00,150.0,7,0,2025-04-13 09:00:00,CDC,37440.0,Beta
10851,2025-01-14 15:24:00,200.0,11,0,2025-01-14 15:00:00,Crédito Pessoal,24.0,Alfa
10852,2025-06-01 11:08:00,200.0,7,0,,,,Gama
10853,2025-04-18 12:35:00,200.0,8,0,2025-04-18 12:00:00,CDC,35.0,Alfa
10854,2025-10-28 10:23:00,200.0,2,0,2025-10-28 10:00:00,Consignado,23.0,Alfa
10855,2025-05-11 13:42:00,200.0,7,0,2025-05-11 13:00:00,CDC,42.0,Alfa
10856,2025-06-20 16:32:00,200.0,6,0,2025-06-20 16:00:00,CDC,32.0,Alfa
10857,2025-07-02 15:39:00,200.0,6,0,2025-07-02 15:00:00,Consignado,39.0,Alfa
10858,2025-12-30 15:15:00,200.0,1,0,,,,Gama
10859,2025-01-15 16:19:00,200.0,11,1,2025-01-15 16:00:00,Crédito Pessoal,19.0,Alfa
10860,2025-01-04 13:59:00,200.0,12,0,,,,Gama
10861,2025-07-29 09:27:00,200.0,5,0,2025-07-29 09:00:00,CDC,27.0,Alfa
10862,2025-02-13 13:00:00,150.0,10,0,2025-01-16 13:00:00,Antecipação Saque Aniversário,40320.0,Beta
10863,2025-04-18 14:37:00,200.0,8,0,2025-04-18 14:00:00,Antecipação Saque Aniversário,37.0,Alfa
10864,2025-11-07 11:38:00,200.0,1,0,2025-11-07 11:00:00,Consignado,38.0,Alfa
10865,2025-07-23 00:00:00,150.0,5,0,,,,Gama
10866,2025-02-23 00:00:00,450.0,10,1,,,,Gama
10867,2025-09-26 13:10:00,200.0,3,0,2025-09-26 13:00:00,CDC,10.0,Alfa
10868,2025-06-05 00:00:00,300.0,7,0,2025-10-01 16:00:00,Consignado,-170880.0,Alfa
10869,2025-04-06 11:43:00,200.0,8,0,2025-04-06 11:00:00,Consignado,43.0,Alfa
10870,2025-02-08 14:56:00,200.0,10,0,2025-02-08 14:00:00,CDC,56.0,Alfa
10871,2025-01-29 14:39:00,200.0,11,0,2025-01-29 14:00:00,CDC,39.0,Alfa
10872,2025-11-14 13:45:00,200.0,1,0,2025-11-14 13:00:00,Crédito Pessoal,45.0,Alfa
10873,2025-08-24 09:24:00,200.0,4,0,2025-08-24 09:00:00,Consignado,24.0,Alfa
10874,2025-09-29 16:33:00,200.0,3,0,2025-09-29 16:00:00,Consignado,33.0,Alfa
10875,2025-08-24 15:50:00,200.0,4,0,2025-08-24 15:00:00,Consignado,50.0,Alfa
10876,2025-09-23 14:26:00,200.0,3,0,2025-09-23 14:00:00,Crédito Pessoal,26.0,Alfa
10877,2025-12-25 12:23:00,200.0,1,0,2025-12-25 12:00:00,Consignado,23.0,Alfa
10878,2025-03-06 14:57:00,200.0,10,0,2025-03-06 14:00:00,Crédito Pessoal,57.0,Alfa
10879,2025-09-26 00:00:00,300.0,3,0,2025-06-26 11:00:00,Antecipação Saque Aniversário,131820.0,Beta
10880,2025-05-22 16:31:00,200.0,7,0,2025-05-22 16:00:00,Crédito Pessoal,31.0,Alfa
10881,2025-06-10 10:00:00,150.0,6,0,2025-06-07 10:00:00,Antecipação Saque Aniversário,4320.0,Beta
10882,2025-11-20 10:45:00,200.0,1,0,2025-11-20 10:00:00,Consignado,45.0,Alfa
10883,2025-10-20 09:19:00,200.0,2,0,2025-10-20 09:00:00,Antecipação Saque Aniversário,19.0,Alfa
10884,2025-04-28 00:00:00,300.0,8,0,2025-07-12 13:00:00,Crédito Pessoal,-108780.0,Alfa
10885,2025-03-25 15:00:00,250.0,9,0,2025-03-14 15:00:00,CDC,15840.0,Beta
10886,2025-11-01 09:37:00,200.0,2,0,2025-11-01 09:00:00,Antecipação Saque Aniversário,37.0,Alfa
10887,2025-12-10 12:18:00,200.0,1,0,2025-12-10 12:00:00,Antecipação Saque Aniversário,18.0,Alfa
10888,2025-05-20 11:09:00,200.0,7,0,2025-05-20 11:00:00,Consignado,9.0,Alfa
10889,2025-10-20 13:59:00,200.0,2,0,2025-10-20 13:00:00,Crédito Pessoal,59.0,Alfa
10890,2025-07-17 15:24:00,200.0,5,0,2025-07-17 15:00:00,Antecipação Saque Aniversário,24.0,Alfa
10891,2025-12-04 14:00:00,150.0,1,0,2025-11-15 14:00:00,Antecipação Saque Aniversário,27360.0,Beta
10892,2025-12-10 11:24:00,200.0,1,0,2025-12-10 11:00:00,Antecipação Saque Aniversário,24.0,Alfa
10893,2025-03-23 00:00:00,300.0,9,0,2025-03-03 13:00:00,Antecipação Saque Aniversário,28020.0,Beta
10894,2025-03-02 00:00:00,450.0,10,0,2025-08-14 09:00:00,CDC,-238140.0,Alfa
10895,2025-07-18 12:31:00,200.0,5,0,2025-07-18 12:00:00,Crédito Pessoal,31.0,Alfa
10896,2025-09-17 11:25:00,200.0,3,0,2025-09-17 11:00:00,Consignado,25.0,Alfa
10897,2025-03-13 12:35:00,200.0,9,0,2025-03-13 12:00:00,Consignado,35.0,Alfa
10898,2025-12-15 15:01:00,200.0,1,0,2025-12-15 15:00:00,CDC,1.0,Alfa
10899,2025-11-29 13:00:00,250.0,1,0,2025-11-06 13:00:00,Crédito Pessoal,33120.0,Beta
10900,2025-08-31 13:08:00,200.0,4,0,2025-08-31 13:00:00,Antecipação Saque Aniversário,8.0,Alfa
10901,2025-11-26 11:47:00,200.0,1,0,2025-11-26 11:00:00,CDC,47.0,Alfa
10902,2025-08-14 09:14:00,200.0,4,0,2025-08-14 09:00:00,Crédito Pessoal,14.0,Alfa
10903,2025-08-06 09:05:00,200.0,4,0,2025-08-06 09:00:00,Antecipação Saque Aniversário,5.0,Alfa
10904,2025-08-29 10:31:00,200.0,4,0,2025-08-29 10:00:00,CDC,31.0,Alfa
10905,2025-09-18 16:00:00,150.0,3,0,2025-09-16 16:00:00,Crédito Pessoal,2880.0,Beta
10906,2025-09-19 13:06:00,200.0,3,0,2025-09-19 13:00:00,Consignado,6.0,Alfa
10907,2025-09-18 14:11:00,200.0,3,0,2025-09-18 14:00:00,Consignado,11.0,Alfa
10908,2025-02-16 15:07:00,200.0,10,0,2025-02-16 15:00:00,Crédito Pessoal,7.0,Alfa
10909,2025-07-10 09:00:00,150.0,5,0,2025-06-26 09:00:00,Consignado,20160.0,Beta
10910,2025-04-09 12:22:00,200.0,8,0,2025-04-09 12:00:00,Crédito Pessoal,22.0,Alfa
10911,2025-09-08 13:00:00,250.0,3,0,2025-08-29 13:00:00,Antecipação Saque Aniversário,14400.0,Beta
10912,2025-06-27 10:43:00,200.0,6,1,2025-06-27 10:00:00,Crédito Pessoal,43.0,Alfa
10913,2025-03-03 09:10:00,200.0,10,0,2025-03-03 09:00:00,Antecipação Saque Aniversário,10.0,Alfa
10914,2025-08-04 11:57:00,200.0,4,0,2025-08-04 11:00:00,CDC,57.0,Alfa
10915,2025-07-05 11:00:00,150.0,5,0,2025-06-09 11:00:00,Crédito Pessoal,37440.0,Beta
10916,2025-10-12 16:00:00,150.0,2,0,2025-09-26 16:00:00,CDC,23040.0,Beta
10917,2025-03-30 09:37:00,200.0,9,0,2025-03-30 09:00:00,Consignado,37.0,Alfa
10918,2025-03-09 14:15:00,200.0,9,0,2025-03-09 14:00:00,Antecipação Saque Aniversário,15.0,Alfa
10919,2026-01-21 10:00:00,150.0,1,0,2025-12-23 10:00:00,Crédito Pessoal,41760.0,Beta
10920,2025-09-24 09:22:00,200.0,3,0,,,,Gama
10921,2025-11-19 11:17:00,200.0,1,0,2025-11-19 11:00:00,Antecipação Saque Aniversário,17.0,Alfa
10922,2025-01-29 09:48:00,200.0,11,0,2025-01-29 09:00:00,Antecipação Saque Aniversário,48.0,Alfa
10923,2025-07-14 09:11:00,200.0,5,0,2025-07-14 09:00:00,Consignado,11.0,Alfa
10924,2025-08-14 12:13:00,200.0,4,0,2025-08-14 12:00:00,Consignado,13.0,Alfa
10925,2025-06-19 09:37:00,200.0,6,0,2025-06-19 09:00:00,Antecipação Saque Aniversário,37.0,Alfa
10926,2025-02-09 09:14:00,200.0,10,0,2025-02-09 09:00:00,Antecipação Saque Aniversário,14.0,Alfa
10927,2025-10-14 11:00:00,250.0,2,0,2025-09-18 11:00:00,Crédito Pessoal,37440.0,Beta
10928,2025-08-14 16:42:00,200.0,4,0,2025-08-14 16:00:00,Antecipação Saque Aniversário,42.0,Alfa
10929,2025-05-25 15:00:00,250.0,7,0,2025-05-04 15:00:00,Crédito Pessoal,30240.0,Beta
10930,2025-10-16 00:00:00,300.0,2,0,2025-02-07 16:00:00,Antecipação Saque Aniversário,360480.0,Beta
10931,2025-09-08 13:28:00,200.0,3,0,2025-09-08 13:00:00,Consignado,28.0,Alfa
10932,2025-06-25 10:30:00,200.0,6,0,2025-06-25 10:00:00,Crédito Pessoal,30.0,Alfa
10933,2025-02-23 12:00:00,150.0,10,0,2025-02-06 12:00:00,CDC,24480.0,Beta
10934,2025-06-25 13:24:00,200.0,6,0,2025-06-25 13:00:00,Consignado,24.0,Alfa
10935,2025-10-11 13:25:00,200.0,2,0,2025-10-11 13:00:00,Crédito Pessoal,25.0,Alfa
10936,2025-03-22 10:03:00,200.0,9,0,2025-03-22 10:00:00,Crédito Pessoal,3.0,Alfa
10937,2025-02-09 13:29:00,200.0,10,0,2025-02-09 13:00:00,CDC,29.0,Alfa
10938,2025-08-29 14:00:00,250.0,4,0,2025-08-12 14:00:00,Crédito Pessoal,24480.0,Beta
10939,2025-12-15 11:49:00,200.0,1,0,2025-12-15 11:00:00,Antecipação Saque Aniversário,49.0,Alfa
10940,2025-07-08 11:00:00,150.0,5,0,2025-07-05 11:00:00,CDC,4320.0,Beta
10941,2025-02-25 16:50:00,200.0,10,0,2025-02-25 16:00:00,Consignado,50.0,Alfa
10942,2025-12-20 16:33:00,200.0,1,0,2025-12-20 16:00:00,Consignado,33.0,Alfa
10943,2025-12-13 13:38:00,200.0,1,0,2025-12-13 13:00:00,Antecipação Saque Aniversário,38.0,Alfa
10944,2025-03-21 00:00:00,300.0,9,1,2025-08-25 09:00:00,Consignado,-226620.0,Alfa
10945,2025-09-19 16:09:00,200.0,3,0,2025-09-19 16:00:00,Crédito Pessoal,9.0,Alfa
10946,2025-05-27 16:25:00,200.0,7,0,,,,Gama
10947,2025-06-17 12:51:00,200.0,6,0,2025-06-17 12:00:00,Antecipação Saque Aniversário,51.0,Alfa
10948,2025-12-19 11:58:00,200.0,1,0,2025-12-19 11:00:00,Consignado,58.0,Alfa
10949,2025-02-28 16:31:00,200.0,10,0,2025-02-28 16:00:00,Consignado,31.0,Alfa
10950,2025-07-01 13:00:00,150.0,6,0,2025-06-18 13:00:00,Antecipação Saque Aniversário,18720.0,Beta
10951,2025-12-29 13:10:00,200.0,1,0,2025-12-29 13:00:00,CDC,10.0,Alfa
10952,2025-12-31 13:00:00,150.0,1,0,2025-12-11 13:00:00,Consignado,28800.0,Beta
10953,2025-06-19 12:20:00,200.0,6,0,2025-06-19 12:00:00,CDC,20.0,Alfa
10954,2025-07-10 11:17:00,200.0,5,0,2025-07-10 11:00:00,Consignado,17.0,Alfa
10955,2025-07-07 15:41:00,200.0,5,0,2025-07-07 15:00:00,Consignado,41.0,Alfa
10956,2025-05-13 11:48:00,200.0,7,0,2025-05-13 11:00:00,Consignado,48.0,Alfa
10957,2025-02-14 10:49:00,200.0,10,1,2025-02-14 10:00:00,Consignado,49.0,Alfa
10958,2025-09-06 11:21:00,200.0,3,0,2025-09-06 11:00:00,Crédito Pessoal,21.0,Alfa
10959,2025-01-31 15:58:00,200.0,11,0,2025-01-31 15:00:00,CDC,58.0,Alfa
10960,2025-06-09 11:55:00,200.0,6,0,2025-06-09 11:00:00,CDC,55.0,Alfa
10961,2025-06-07 15:01:00,200.0,6,0,2025-06-07 15:00:00,Consignado,1.0,Alfa
10962,2025-03-23 12:02:00,200.0,9,0,2025-03-23 12:00:00,Consignado,2.0,Alfa
10963,2025-09-15 14:09:00,200.0,3,0,2025-09-15 14:00:00,CDC,9.0,Alfa
10964,2025-03-18 13:16:00,200.0,9,0,2025-03-18 13:00:00,Crédito Pessoal,16.0,Alfa
10965,2025-01-12 15:08:00,200.0,11,0,2025-01-12 15:00:00,Antecipação Saque Aniversário,8.0,Alfa
10966,2025-08-12 13:57:00,200.0,4,0,2025-08-12 13:00:00,Antecipação Saque Aniversário,57.0,Alfa
10967,2025-02-15 11:30:00,200.0,10,0,2025-02-15 11:00:00,CDC,30.0,Alfa
10968,2025-04-23 09:09:00,200.0,8,0,2025-04-23 09:00:00,Consignado,9.0,Alfa
10969,2025-01-17 16:22:00,200.0,11,0,2025-01-17 16:00:00,Consignado,22.0,Alfa
10970,2025-08-11 10:50:00,200.0,4,0,,,,Gama
10971,2025-07-07 16:14:00,200.0,5,0,2025-07-07 16:00:00,Antecipação Saque Aniversário,14.0,Alfa
10972,2025-12-10 13:07:00,200.0,1,0,2025-12-10 13:00:00,Crédito Pessoal,7.0,Alfa
10973,2025-06-12 16:46:00,200.0,6,0,2025-06-12 16:00:00,Antecipação Saque Aniversário,46.0,Alfa
10974,2025-11-22 11:43:00,200.0,1,0,2025-11-22 11:00:00,CDC,43.0,Alfa
10975,2025-03-15 09:26:00,200.0,9,0,2025-03-15 09:00:00,Antecipação Saque Aniversário,26.0,Alfa
10976,2025-08-12 10:50:00,200.0,4,0,2025-08-12 10:00:00,Crédito Pessoal,50.0,Alfa
10977,2025-11-15 12:54:00,200.0,1,0,2025-11-15 12:00:00,Crédito Pessoal,54.0,Alfa
10978,2025-03-01 15:36:00,200.0,10,0,2025-03-01 15:00:00,Crédito Pessoal,36.0,Alfa
10979,2025-08-10 13:24:00,200.0,4,0,,,,Gama
10980,2025-10-05 12:26:00,200.0,2,0,2025-10-05 12:00:00,Antecipação Saque Aniversário,26.0,Alfa
10981,2025-12-18 12:01:00,200.0,1,0,2025-12-18 12:00:00,Antecipação Saque Aniversário,1.0,Alfa
10982,2025-08-30 12:18:00,200.0,4,0,2025-08-30 12:00:00,Crédito Pessoal,18.0,Alfa
10983,2025-08-07 16:49:00,200.0,4,0,2025-08-07 16:00:00,Antecipação Saque Aniversário,49.0,Alfa
10984,2025-01-17 12:40:00,200.0,11,0,2025-01-17 12:00:00,Consignado,40.0,Alfa
10985,2025-07-12 14:28:00,200.0,5,0,2025-07-12 14:00:00,Consignado,28.0,Alfa
10986,2025-04-30 11:04:00,200.0,8,0,2025-04-30 11:00:00,Consignado,4.0,Alfa
10987,2025-07-29 10:10:00,200.0,5,0,2025-07-29 10:00:00,Antecipação Saque Aniversário,10.0,Alfa
10988,2025-09-27 16:18:00,200.0,3,0,2025-09-27 16:00:00,CDC,18.0,Alfa
10989,2025-06-24 13:58:00,200.0,6,0,2025-06-24 13:00:00,CDC,58.0,Alfa
10990,2025-07-23 12:03:00,200.0,5,0,2025-07-23 12:00:00,CDC,3.0,Alfa
10991,2025-10-03 11:00:00,150.0,2,0,2025-09-08 11:00:00,CDC,36000.0,Beta
10992,2025-02-02 13:00:00,250.0,11,0,2025-01-07 13:00:00,Consignado,37440.0,Beta
10993,2025-02-02 14:33:00,200.0,11,0,2025-02-02 14:00:00,Consignado,33.0,Alfa
10994,2025-03-20 16:21:00,200.0,9,0,,,,Gama
10995,2025-02-27 15:37:00,200.0,10,0,2025-02-27 15:00:00,Antecipação Saque Aniversário,37.0,Alfa
10996,2025-01-26 10:41:00,200.0,11,0,,,,Gama
10997,2025-08-14 13:11:00,200.0,4,0,2025-08-14 13:00:00,CDC,11.0,Alfa
10998,2025-11-12 00:00:00,450.0,1,0,2025-01-04 09:00:00,Consignado,448740.0,Beta
10999,2025-04-09 13:19:00,200.0,8,0,2025-04-09 13:00:00,CDC,19.0,Alfa
11000,2025-02-25 15:00:00,150.0,10,1,2025-02-08 15:00:00,Crédito Pessoal,24480.0,Beta
11001,2025-10-13 13:00:00,150.0,2,0,2025-10-12 13:00:00,Antecipação Saque Aniversário,1440.0,Alfa
11002,2025-04-04 12:00:00,250.0,9,0,2025-03-16 12:00:00,Antecipação Saque Aniversário,27360.0,Beta
11003,2025-10-15 10:05:00,200.0,2,0,2025-10-15 10:00:00,CDC,5.0,Alfa
11004,2025-07-19 14:00:00,250.0,5,0,2025-06-24 14:00:00,Crédito Pessoal,36000.0,Beta
11005,2025-03-25 14:10:00,200.0,9,0,,,,Gama
11006,2025-01-27 11:13:00,200.0,11,0,,,,Gama
11007,2025-12-03 14:34:00,200.0,1,0,2025-12-03 14:00:00,Crédito Pessoal,34.0,Alfa
11008,2025-08-24 16:45:00,200.0,4,0,2025-08-24 16:00:00,CDC,45.0,Alfa
11009,2025-04-02 13:33:00,200.0,9,0,2025-04-02 13:00:00,Consignado,33.0,Alfa
11010,2025-03-02 00:00:00,450.0,10,1,2025-01-21 15:00:00,CDC,56700.0,Beta
11011,2025-12-23 11:23:00,200.0,1,0,2025-12-23 11:00:00,Consignado,23.0,Alfa
11012,2025-04-18 14:00:00,150.0,8,0,2025-03-25 14:00:00,Crédito Pessoal,34560.0,Beta
11013,2025-06-24 09:00:00,150.0,6,0,2025-05-27 09:00:00,Consignado,40320.0,Beta
11014,2025-09-14 10:34:00,200.0,3,0,2025-09-14 10:00:00,Crédito Pessoal,34.0,Alfa
11015,2025-01-15 10:38:00,200.0,11,0,2025-01-15 10:00:00,Antecipação Saque Aniversário,38.0,Alfa
11016,2025-06-16 16:00:00,150.0,6,0,2025-06-12 16:00:00,Antecipação Saque Aniversário,5760.0,Beta
11017,2025-10-08 16:33:00,200.0,2,0,2025-10-08 16:00:00,Antecipação Saque Aniversário,33.0,Alfa
11018,2025-01-12 10:45:00,200.0,11,0,2025-01-12 10:00:00,CDC,45.0,Alfa
11019,2025-09-28 12:23:00,200.0,3,0,,,,Gama
11020,2025-07-27 11:42:00,200.0,5,0,2025-07-27 11:00:00,Crédito Pessoal,42.0,Alfa
11021,2025-03-13 12:03:00,200.0,9,0,2025-03-13 12:00:00,Antecipação Saque Aniversário,3.0,Alfa
11022,2025-05-25 13:42:00,200.0,7,0,2025-05-25 13:00:00,CDC,42.0,Alfa
11023,2025-11-05 16:14:00,200.0,1,0,2025-11-05 16:00:00,Antecipação Saque Aniversário,14.0,Alfa
11024,2025-03-20 11:50:00,200.0,9,0,2025-03-20 11:00:00,CDC,50.0,Alfa
11025,2025-06-23 10:07:00,200.0,6,0,2025-06-23 10:00:00,Consignado,7.0,Alfa
11026,2025-07-18 11:25:00,200.0,5,0,2025-07-18 11:00:00,Consignado,25.0,Alfa
11027,2025-12-15 16:32:00,200.0,1,0,2025-12-15 16:00:00,Antecipação Saque Aniversário,32.0,Alfa
11028,2025-06-30 16:20:00,200.0,6,0,2025-06-30 16:00:00,Crédito Pessoal,20.0,Alfa
11029,2025-12-07 10:00:00,150.0,1,0,2025-11-12 10:00:00,CDC,36000.0,Beta
11030,2025-02-15 15:20:00,200.0,10,0,2025-02-15 15:00:00,CDC,20.0,Alfa
11031,2025-06-02 14:06:00,200.0,7,0,2025-06-02 14:00:00,Consignado,6.0,Alfa
11032,2025-07-25 15:04:00,200.0,5,0,2025-07-25 15:00:00,Consignado,4.0,Alfa
11033,2025-09-30 14:51:00,200.0,3,0,2025-09-30 14:00:00,Crédito Pessoal,51.0,Alfa
11034,2025-08-24 12:08:00,200.0,4,0,2025-08-24 12:00:00,Crédito Pessoal,8.0,Alfa
11035,2025-08-16 09:57:00,200.0,4,0,2025-08-16 09:00:00,Crédito Pessoal,57.0,Alfa
11036,2025-06-15 16:22:00,200.0,6,0,2025-06-15 16:00:00,Antecipação Saque Aniversário,22.0,Alfa
11037,2025-11-29 14:00:00,150.0,1,0,2025-11-15 14:00:00,Consignado,20160.0,Beta
11038,2025-04-27 10:31:00,200.0,8,0,2025-04-27 10:00:00,Antecipação Saque Aniversário,31.0,Alfa
11039,2026-01-03 16:00:00,250.0,1,0,2025-12-10 16:00:00,Consignado,34560.0,Beta
11040,2025-03-27 13:00:00,250.0,9,0,2025-03-05 13:00:00,Consignado,31680.0,Beta
11041,2025-07-28 16:14:00,200.0,5,0,2025-07-28 16:00:00,CDC,14.0,Alfa
11042,2025-10-04 10:04:00,200.0,2,0,,,,Gama
11043,2025-11-16 10:16:00,200.0,1,0,2025-11-16 10:00:00,Consignado,16.0,Alfa
11044,2025-04-05 14:19:00,200.0,9,0,2025-04-05 14:00:00,Antecipação Saque Aniversário,19.0,Alfa
11045,2025-02-01 11:09:00,200.0,11,0,2025-02-01 11:00:00,Consignado,9.0,Alfa
11046,2025-10-28 09:45:00,200.0,2,0,2025-10-28 09:00:00,Antecipação Saque Aniversário,45.0,Alfa
11047,2025-10-16 12:59:00,200.0,2,0,2025-10-16 12:00:00,Crédito Pessoal,59.0,Alfa
